,tide,missing day,flag for attention,timestamp,ID,Location,Latitude,Longitude,GLOSS ID,Country,Date,Coastline,Station,Flag
385287,6878.0,0.0,000,1867-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385288,7030.0,0.0,000,1867-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385289,6802.0,0.0,000,1867-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385290,7107.0,0.0,000,1867-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385291,7132.0,0.0,000,1867-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385292,7005.0,0.0,000,1867-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385293,7132.0,0.0,000,1867-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385294,7183.0,0.0,000,1867-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385295,7386.0,0.0,000,1867-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385296,7030.0,0.0,000,1867-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385297,7208.0,0.0,000,1868-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385298,7386.0,0.0,000,1868-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385299,6954.0,0.0,000,1868-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385300,6954.0,0.0,000,1868-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385301,6954.0,0.0,000,1868-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385302,7081.0,0.0,000,1868-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385303,6879.0,0.0,000,1868-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385304,6903.0,0.0,000,1868-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385305,6980.0,0.0,000,1868-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385306,7107.0,0.0,000,1868-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385307,6954.0,0.0,000,1868-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385308,6980.0,0.0,000,1868-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385309,6878.0,0.0,000,1869-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385310,7208.0,0.0,000,1869-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385311,6700.0,0.0,000,1869-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385312,6776.0,0.0,000,1869-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385313,6903.0,0.0,000,1869-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385314,7005.0,0.0,000,1869-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385315,7005.0,0.0,000,1869-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385316,7030.0,0.0,000,1869-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385317,7183.0,0.0,000,1869-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385318,7335.0,0.0,000,1869-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385319,7132.0,0.0,000,1869-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385320,6903.0,0.0,000,1869-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385321,6726.0,0.0,000,1870-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385322,6726.0,0.0,000,1870-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385323,6751.0,0.0,000,1870-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385324,6878.0,0.0,000,1870-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385325,6980.0,0.0,000,1870-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385326,7081.0,0.0,000,1870-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385327,6929.0,0.0,000,1870-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385328,6954.0,0.0,000,1870-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385329,7030.0,0.0,000,1870-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385330,6980.0,0.0,000,1870-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385331,6878.0,0.0,000,1870-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385332,6751.0,0.0,000,1870-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385333,6649.0,0.0,000,1871-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385334,6802.0,0.0,000,1871-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385335,7030.0,0.0,000,1871-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385336,6853.0,0.0,000,1871-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385337,7005.0,0.0,000,1871-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385338,6827.0,0.0,000,1871-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385339,7030.0,0.0,000,1871-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385340,7030.0,0.0,000,1871-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385341,6878.0,0.0,000,1871-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385342,6827.0,0.0,000,1871-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385343,6929.0,0.0,000,1871-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385344,7081.0,0.0,000,1871-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385345,6751.0,0.0,000,1872-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385346,6624.0,0.0,000,1872-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385347,6675.0,0.0,000,1872-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385348,6878.0,0.0,000,1872-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385349,6802.0,0.0,000,1872-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385350,6878.0,0.0,000,1872-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385351,6980.0,0.0,000,1872-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385352,6903.0,0.0,000,1872-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385353,7208.0,0.0,000,1872-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385354,6980.0,0.0,000,1872-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385355,6929.0,0.0,000,1872-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385356,6903.0,0.0,000,1872-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385357,6980.0,0.0,000,1873-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385358,6929.0,0.0,000,1873-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385359,6649.0,0.0,000,1873-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385360,6751.0,0.0,000,1873-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385361,6980.0,0.0,000,1873-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385362,6980.0,0.0,000,1873-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385363,7081.0,0.0,000,1873-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385364,7030.0,0.0,000,1873-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385365,7183.0,0.0,000,1873-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385366,7208.0,0.0,000,1873-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385367,7234.0,0.0,000,1873-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385368,7386.0,0.0,000,1873-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385369,7361.0,0.0,000,1874-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385370,6903.0,0.0,000,1874-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385371,6980.0,0.0,000,1874-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385372,6878.0,0.0,000,1874-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385373,6776.0,0.0,000,1874-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385374,7005.0,0.0,000,1874-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385375,7005.0,0.0,000,1874-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385376,7081.0,0.0,000,1874-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385377,7081.0,0.0,000,1874-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385378,7081.0,0.0,000,1874-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385379,7132.0,0.0,000,1874-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385380,6776.0,0.0,000,1874-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385381,6903.0,0.0,000,1875-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385382,6522.0,0.0,000,1875-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385383,6700.0,0.0,000,1875-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385384,6827.0,0.0,000,1875-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385385,6929.0,0.0,000,1875-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385386,6878.0,0.0,000,1875-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385387,6776.0,0.0,000,1875-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385388,6903.0,0.0,000,1875-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385389,6929.0,0.0,000,1875-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385390,6649.0,0.0,000,1875-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385391,6675.0,0.0,000,1875-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385392,6802.0,0.0,000,1875-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385393,6827.0,0.0,000,1876-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385394,6827.0,0.0,000,1876-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385395,6954.0,0.0,000,1876-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385396,6726.0,0.0,000,1876-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385397,6776.0,0.0,000,1876-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385398,6878.0,0.0,000,1876-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385399,7056.0,0.0,000,1876-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385400,6980.0,0.0,000,1876-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385401,7081.0,0.0,000,1876-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385402,6929.0,0.0,000,1876-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385403,6649.0,0.0,000,1876-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385404,6548.0,0.0,000,1876-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385405,6776.0,0.0,000,1877-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385406,6903.0,0.0,000,1877-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385407,6827.0,0.0,000,1877-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385408,6726.0,0.0,000,1877-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385409,6726.0,0.0,000,1877-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385410,6929.0,0.0,000,1877-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385411,7107.0,0.0,000,1877-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385412,7056.0,0.0,000,1877-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385413,7030.0,0.0,000,1877-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385414,7157.0,0.0,000,1877-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385415,7056.0,0.0,000,1877-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385416,6929.0,0.0,000,1877-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385417,7056.0,0.0,000,1878-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385418,7183.0,0.0,000,1878-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385419,7081.0,0.0,000,1878-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385420,6675.0,0.0,000,1878-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385421,6954.0,0.0,000,1878-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385422,7056.0,0.0,000,1878-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385423,7005.0,0.0,000,1878-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385424,7030.0,0.0,000,1878-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385425,7208.0,0.0,000,1878-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385426,7056.0,0.0,000,1878-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385427,6929.0,0.0,000,1878-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385428,7030.0,0.0,000,1878-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385429,6738.0,0.0,000,1879-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385430,6787.0,0.0,000,1879-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385431,6784.0,0.0,000,1879-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385432,6746.0,0.0,000,1879-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385433,6814.0,0.0,000,1879-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385434,7010.0,0.0,000,1879-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385435,7071.0,0.0,000,1879-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385436,7023.0,0.0,000,1879-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385437,7002.0,0.0,000,1879-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385438,7165.0,0.0,000,1879-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385439,6972.0,0.0,000,1879-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385440,7079.0,0.0,000,1879-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385441,7043.0,0.0,000,1880-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385442,6962.0,0.0,000,1880-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385443,6797.0,0.0,000,1880-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385444,6809.0,0.0,000,1880-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385445,6893.0,0.0,000,1880-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385446,6898.0,0.0,000,1880-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385447,7005.0,0.0,000,1880-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385448,6858.0,0.0,000,1880-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385449,6924.0,0.0,000,1880-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385450,7162.0,0.0,000,1880-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385451,7343.0,0.0,000,1880-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385452,7404.0,0.0,000,1880-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385453,6985.0,0.0,000,1881-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385454,6741.0,0.0,000,1881-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385455,6863.0,0.0,000,1881-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385456,6881.0,0.0,000,1881-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385457,6886.0,0.0,000,1881-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385458,6966.0,0.0,000,1881-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385459,7142.0,0.0,000,1881-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385460,7145.0,0.0,000,1881-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385461,6858.0,0.0,000,1881-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385462,6832.0,0.0,000,1881-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385463,7102.0,0.0,000,1881-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385464,7099.0,0.0,000,1881-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385465,7206.0,0.0,000,1882-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385466,7310.0,0.0,000,1882-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385467,7122.0,0.0,000,1882-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385468,6840.0,0.0,000,1882-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385469,6952.0,0.0,000,1882-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385470,6972.0,0.0,000,1882-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385471,7033.0,0.0,000,1882-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385472,7086.0,0.0,000,1882-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385473,7229.0,0.0,000,1882-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385474,6606.0,0.0,000,1882-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385475,6759.0,0.0,000,1882-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385476,6733.0,0.0,000,1882-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385477,6710.0,0.0,000,1883-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385478,6842.0,0.0,000,1883-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385479,6850.0,0.0,000,1883-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385480,6738.0,0.0,000,1883-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385481,6936.0,0.0,000,1883-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385482,6934.0,0.0,000,1883-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385483,7135.0,0.0,000,1883-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385484,7170.0,0.0,000,1883-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385485,7002.0,0.0,000,1883-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385486,7074.0,0.0,000,1883-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385487,7213.0,0.0,000,1883-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385488,7277.0,0.0,000,1883-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385489,7335.0,0.0,000,1884-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385490,6886.0,0.0,000,1884-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385491,6693.0,0.0,000,1884-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385492,6721.0,0.0,000,1884-04-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385493,6962.0,0.0,000,1884-05-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385494,7023.0,0.0,000,1884-06-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385495,7035.0,0.0,000,1884-07-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385496,6840.0,0.0,000,1884-08-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385497,6883.0,0.0,000,1884-09-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385498,7231.0,0.0,000,1884-10-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385499,7084.0,0.0,000,1884-11-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385500,7079.0,0.0,000,1884-12-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385501,6769.0,0.0,000,1885-01-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385502,6870.0,0.0,000,1885-02-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
385503,6992.0,0.0,000,1885-03-01,26,LIEPAJA,56.533,20.983,,LVA,30/03/2016,83,151,N
