,tide,missing day,flag for attention,timestamp,ID,Location,Latitude,Longitude,GLOSS ID,Country,Date,Coastline,Station,Flag
196888,6970.0,0.0,000,1959-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196889,7030.0,0.0,000,1959-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196890,6950.0,0.0,000,1959-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196891,7010.0,0.0,000,1959-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196892,7140.0,0.0,000,1959-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196893,7100.0,0.0,000,1959-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196894,7180.0,0.0,000,1959-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196895,7000.0,0.0,000,1960-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196896,6920.0,0.0,000,1960-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196897,6750.0,0.0,000,1960-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196898,6930.0,0.0,000,1960-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196899,6920.0,0.0,000,1960-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196900,7000.0,0.0,000,1960-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196901,7010.0,0.0,000,1960-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196902,6930.0,0.0,000,1960-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196903,7060.0,0.0,000,1960-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196904,7020.0,0.0,000,1960-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196905,7190.0,0.0,000,1960-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196906,7150.0,0.0,000,1960-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196907,7060.0,0.0,000,1961-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196908,7110.0,0.0,000,1961-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196909,7050.0,0.0,000,1961-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196910,6980.0,0.0,000,1961-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196911,6940.0,0.0,000,1961-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196912,7070.0,0.0,000,1961-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196913,6950.0,0.0,000,1961-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196914,7020.0,0.0,000,1961-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196915,7140.0,0.0,000,1961-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196916,6930.0,0.0,000,1961-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196917,6890.0,0.0,000,1961-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196918,7010.0,0.0,000,1961-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196919,7140.0,0.0,000,1962-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196920,6970.0,0.0,000,1962-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196921,6800.0,0.0,000,1962-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196922,6820.0,0.0,000,1962-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196923,6850.0,0.0,000,1962-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196924,6950.0,0.0,000,1962-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196925,6930.0,0.0,000,1962-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196926,7030.0,0.0,000,1962-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196927,7050.0,0.0,000,1962-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196928,7080.0,0.0,000,1962-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196929,7020.0,0.0,000,1962-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196930,6970.0,0.0,000,1962-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196931,6800.0,0.0,000,1963-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196932,6950.0,0.0,000,1963-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196933,7110.0,0.0,000,1963-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196934,6930.0,0.0,000,1963-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196935,6760.0,0.0,000,1963-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196936,6610.0,0.0,000,1963-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196937,6990.0,0.0,000,1963-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196938,7000.0,0.0,000,1963-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196939,7050.0,0.0,000,1963-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196940,7160.0,0.0,000,1963-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196941,7130.0,0.0,000,1963-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196942,7060.0,0.0,000,1963-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196943,7130.0,0.0,000,1964-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196944,7070.0,0.0,000,1964-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196945,7080.0,0.0,000,1964-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196946,6990.0,0.0,000,1964-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196947,7060.0,0.0,000,1964-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196948,7070.0,0.0,000,1964-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196949,7110.0,0.0,000,1964-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196950,7010.0,0.0,000,1964-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196951,7130.0,0.0,000,1964-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196952,7130.0,0.0,000,1964-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196953,7150.0,0.0,000,1964-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196954,7100.0,0.0,000,1964-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196955,7100.0,0.0,000,1965-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196956,6830.0,0.0,000,1965-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196957,6940.0,0.0,000,1965-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196958,7000.0,0.0,000,1965-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196959,7000.0,0.0,000,1965-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196960,7160.0,0.0,000,1965-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196961,7020.0,0.0,000,1965-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196962,7080.0,0.0,000,1965-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196963,7110.0,0.0,000,1965-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196964,7160.0,0.0,000,1965-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196965,7040.0,0.0,000,1965-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196966,7160.0,0.0,000,1965-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196967,7030.0,0.0,000,1966-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196968,7050.0,0.0,000,1966-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196969,6910.0,0.0,000,1966-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196970,6920.0,0.0,000,1966-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196971,6930.0,0.0,000,1966-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196972,7000.0,0.0,000,1966-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196973,6930.0,0.0,000,1966-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196974,6760.0,0.0,000,1966-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196975,7140.0,0.0,000,1966-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196976,7050.0,0.0,000,1966-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196977,7030.0,0.0,000,1966-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196978,7080.0,0.0,000,1966-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196979,6990.0,0.0,000,1967-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196980,7110.0,0.0,000,1967-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196981,7010.0,0.0,000,1967-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196982,6900.0,0.0,000,1967-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196983,6930.0,0.0,000,1967-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196984,7010.0,0.0,000,1967-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196985,6980.0,0.0,000,1967-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196986,7040.0,0.0,000,1967-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196987,7080.0,0.0,000,1967-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196988,7180.0,0.0,000,1967-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196989,7090.0,0.0,000,1967-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196990,6980.0,0.0,000,1967-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196991,7010.0,0.0,000,1968-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196992,6870.0,0.0,000,1968-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196993,6960.0,0.0,000,1968-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196994,6860.0,0.0,000,1968-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196995,6840.0,0.0,000,1968-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196996,7010.0,0.0,000,1968-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196997,6890.0,0.0,000,1968-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196998,6970.0,0.0,000,1968-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
196999,7030.0,0.0,000,1968-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197000,7100.0,0.0,000,1968-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197001,7130.0,0.0,000,1968-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197002,7090.0,0.0,000,1968-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197003,6970.0,0.0,000,1969-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197004,6790.0,0.0,000,1969-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197005,6890.0,0.0,000,1969-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197006,6880.0,0.0,000,1969-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197007,6890.0,0.0,000,1969-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197008,7040.0,0.0,000,1969-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197009,7050.0,0.0,000,1969-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197010,7060.0,0.0,000,1969-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197011,7050.0,0.0,000,1969-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197012,7130.0,0.0,000,1969-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197013,7010.0,0.0,000,1969-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197014,7030.0,0.0,000,1969-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197015,7070.0,0.0,000,1970-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197016,7010.0,0.0,000,1970-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197017,6830.0,0.0,000,1970-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197018,6890.0,0.0,000,1970-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197019,6940.0,0.0,000,1970-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197020,6960.0,0.0,000,1970-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197021,6940.0,0.0,000,1970-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197022,6970.0,0.0,000,1970-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197023,7030.0,0.0,000,1970-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197024,7000.0,0.0,000,1970-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197025,7170.0,0.0,000,1970-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197026,6980.0,0.0,000,1970-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197027,7060.0,0.0,000,1971-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197028,6980.0,0.0,000,1971-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197029,6900.0,0.0,000,1971-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197030,6920.0,0.0,000,1971-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197031,7010.0,0.0,000,1971-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197032,6920.0,0.0,000,1971-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197033,6980.0,0.0,000,1971-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197034,7060.0,0.0,000,1971-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197035,7060.0,0.0,000,1971-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197036,7100.0,0.0,000,1971-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197037,7010.0,0.0,000,1971-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197038,7080.0,0.0,000,1971-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197039,7180.0,0.0,000,1972-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197040,7120.0,0.0,000,1972-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197041,7090.0,0.0,000,1972-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197042,7010.0,0.0,000,1972-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197043,7060.0,0.0,000,1972-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197044,7110.0,0.0,000,1972-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197045,7030.0,0.0,000,1972-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197046,7000.0,0.0,000,1972-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197047,7010.0,0.0,000,1972-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197048,7090.0,0.0,000,1972-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197049,7040.0,0.0,000,1972-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197050,7250.0,0.0,000,1972-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197051,7140.0,0.0,000,1973-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197052,7010.0,0.0,000,1973-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197053,6980.0,0.0,000,1973-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197054,6840.0,0.0,000,1973-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197055,6920.0,0.0,000,1973-05-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197056,7030.0,0.0,000,1973-06-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197057,7020.0,0.0,000,1973-07-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197058,7050.0,0.0,000,1973-08-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197059,7110.0,0.0,000,1973-09-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197060,7050.0,0.0,000,1973-10-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197061,7030.0,0.0,000,1973-11-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197062,7010.0,0.0,000,1973-12-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197063,7270.0,0.0,000,1974-01-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197064,7050.0,0.0,000,1974-02-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197065,7000.0,0.0,000,1974-03-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
197066,6940.0,0.0,000,1974-04-01,638,Reykjavik,64.15100000000001,-21.94,229.0,ISL,14/06/2016,10,1,N
